1,0,0.038604,0.069072,0.728992,0.114915,0.059465,0.219484,0.990523,0.72212,0.933453,0.695289,1.2068994724159998,3.5608690000000003,1.1239170526159998
1,0,0.049519,0.062343,0.646421,0.202724,0.064122,0.467744,0.892887,0.646267,0.418234,0.899886,0.688115800921,3.325018,0.557101969613
1,0,0.012275,0.027472,0.695904,0.033118,0.052425,0.271071,0.998404,0.982864,0.990348,0.953302,1.373166123648,4.195989,1.340615633696
2,0,0.010387,0.013631,0.068969,0.083721,0.200546,0.410567,0.997801,0.709251,0.482859,0.981428,0.08221863459,3.581906,0.022839431619000004
2,0,0.014784,0.048238,0.345999,0.476163,0.042164,0.194255,0.997783,0.543587,0.886563,0.858107,0.49483046985,3.480295,0.23599445316899997
2,0,0.015219,0.040502,0.021598,0.323656,0.070581,0.447639,0.99177,0.65466,0.412913,0.941421,0.023057441653999998,3.4484030000000003,-0.188827195306
2,0,0.084075,0.01572,0.566128,0.162245,0.094086,0.014856,0.971401,0.315027,0.868793,0.648173,0.67019364896,2.81825,0.619082093345
2,0,0.088816,0.060188,0.160013,0.404053,0.122699,0.065733,0.88137,0.284965,0.619527,0.800077,0.144730478396,2.651672,0.029589515250999995
2,0,0.060921,0.072655,0.440658,0.119275,0.085295,0.123386,0.379455,0.24688,0.00318,0.893072,0.11019093948,1.645973,0.08074432748
2,0,0.069876,0.123765,0.254294,0.397676,0.239682,0.105795,0.989602,0.270657,0.205864,0.887459,0.121176431174,2.459377,0.01354263804200001
2,0,0.049646,0.012586,0.09364,0.033437,0.032951,0.418693,0.91409,0.317758,0.63424,0.916085,0.08914509272,3.2008660000000004,0.078520218474
2,0,0.321153,0.269612,0.052039,0.490858,0.102652,0.253675,0.870321,0.726852,0.065519,0.893784,0.04123419446900001,2.8101510000000003,-0.315546924547
2,0,0.039453,0.01461,0.099235,0.270672,0.097709,0.577638,0.998441,0.468566,0.723679,0.910475,0.118312432575,3.6787989999999997,-0.008515263777000001
0,1,0.017176,0.024205,0.634483,0.046035,0.051298,0.501791,0.985149,0.927248,0.993209,0.733777,1.218497318731,4.141174,1.1758114570509999
0,1,0.0097,0.106861,0.803049,0.068923,0.029851,0.031531,0.326654,0.842375,0.961878,0.309704,1.448903567397,2.472142,1.3908445552720001
0,1,0.010927,0.02517,0.880067,0.036655,0.039198,0.448812,0.956903,0.969982,0.981209,0.715287,1.7171788097970002,4.0721929999999995,1.6816241195870003
1,1,0.036342,0.050449,0.645725,0.170221,0.052065,0.197423,0.995856,0.43557,0.940007,0.918466,0.888244458325,3.4873220000000003,0.8141012973549999
1,1,0.00887,0.013239,0.385256,0.061899,0.017872,0.481329,0.936227,0.552296,0.910163,0.8407,0.563421104504,3.720715,0.5292345344
1,1,0.014186,0.061863,0.777525,0.080054,0.02369,0.128508,0.986114,0.842281,0.995715,0.764519,1.4290878399,3.717137,1.361659876726
2,1,0.018694,0.078302,0.365544,0.261172,0.053142,0.317085,0.468205,0.105165,0.291821,0.696714,0.145115850384,1.87899,0.11764969700399999
2,1,0.02645,0.039675,0.134594,0.094394,0.065306,0.160947,0.265812,0.508967,0.597565,0.638094,0.148932568008,2.171385,0.10088913701
2,1,0.014577,0.033473,0.104728,0.070584,0.049991,0.107863,0.277221,0.374404,0.425114,0.191667,0.08373192110399999,1.376269,0.05730498916799999
0,1,0.02313,0.017517,0.066995,0.118965,0.129339,0.301982,0.994597,0.624925,0.978906,0.940019,0.107448657845,3.840429,0.03310445522000001
0,1,0.007538,0.003132,0.363248,0.132166,0.054753,0.639843,0.998221,0.652459,0.985493,0.921657,0.594982788096,4.197673,0.508749891902
1,1,0.042377,0.102422,0.12185,0.178309,0.102268,0.393219,0.959447,0.496683,0.869697,0.763437,0.16649340299999998,3.482483,0.07793035395299999
1,1,0.034102,0.006101,0.697762,0.055041,0.011921,0.6649,0.99459,0.933087,0.96773,0.94151,1.326317871554,4.501817,1.274959829987
1,1,0.035496,0.032026,0.151406,0.68041,0.028331,0.766882,0.998321,0.741834,0.951722,0.954589,0.25641453973600004,4.413348,-0.24833673220399988
2,1,0.009698,0.005058,0.127069,0.068182,0.025372,0.108693,0.909627,0.369483,0.868053,0.719737,0.15725246198399997,2.9755929999999995,0.13206037207799998
2,1,0.017679,0.049379,0.086203,0.223397,0.046907,0.901044,0.412227,0.431885,0.550195,0.747815,0.08465824224,3.0431660000000003,-0.011823571105000014
0,0,0.030028,0.009473,0.084382,0.019232,0.029976,0.475831,0.98957,0.408163,0.97923,0.987887,0.11707099612600001,3.840681,-0.309924555234
0,0,0.024499,0.021102,0.742294,0.104782,0.052298,0.11914,0.999253,0.607491,0.929744,0.941413,1.14108031709,3.597041,0.43616888128199993
0,0,0.01238,0.013529,0.368153,0.020353,0.011209,0.096499,0.968646,0.335655,0.958439,0.975436,0.476424588382,3.334675,0.12126247941500004
0,0,0.011956,0.0788,0.070141,0.054499,0.014118,0.465534,0.948089,0.836973,0.945795,0.852012,0.125045130288,4.0484029999999995,-0.763472751417
0,0,0.029348,0.013172,0.062361,0.059033,0.050316,0.166755,0.910558,0.620307,0.89627,0.943427,0.094575258297,3.537317,-0.578641248613
0,0,0.065039,0.07414,0.090281,0.154478,0.129425,0.108913,0.936961,0.602655,0.658093,0.925065,0.113821590188,3.231687,-0.5904943002660001
0,0,0.005814,0.008906,0.102117,0.04039,0.029981,0.222537,0.9225,0.333061,0.751398,0.939475,0.110741699703,3.168971,-0.252668265517
0,0,0.029354,0.059425,0.194281,0.084049,0.044891,0.28438,0.994175,0.937387,0.997299,0.913044,0.37587273076600003,4.126285,-0.645336252885
0,0,0.048856,0.084162,0.545227,0.119654,0.067487,0.122699,0.927979,0.755352,0.983016,0.547737,0.947805169536,3.336783,0.07483137307200001
